Video,x0,y0,score0,x1,y1,score1,x2,y2,score2,x3,y3,score3,x4,y4,score4,x5,y5,score5,x6,y6,score6,x7,y7,score7,x8,y8,score8,x9,y9,score9,x10,y10,score10,x11,y11,score11,x12,y12,score12,x13,y13,score13,x14,y14,score14,x15,y15,score15,x16,y16,score16
data\videos\no_fall\80.mp4,0.30714527,0.24739636,0.63762325,0.28760573,0.24677625,0.6977337,0.29023528,0.24348325,0.7118985,0.2628786,0.26955,0.7286846,0.2704881,0.2616309,0.5310616,0.27731887,0.34244525,0.45520684,0.31081626,0.30569243,0.63579285,0.37538773,0.41671836,0.41682634,0.39154887,0.3579735,0.5779147,0.4155679,0.39625773,0.3283409,0.4244804,0.34451684,0.5923991,0.42536408,0.46354744,0.6599952,0.4380017,0.41754955,0.6004782,0.5717362,0.44905964,0.80710924,0.56516993,0.35873547,0.7183013,0.7212467,0.49831602,0.7487608,0.71329945,0.37478918,0.7552729
data\videos\no_fall\80.mp4,0.30554327,0.23993509,0.65266764,0.28589776,0.24065122,0.6577492,0.28923932,0.23735836,0.5873481,0.2568126,0.26111773,0.586154,0.2668697,0.25522438,0.44878513,0.27334133,0.33376148,0.66362154,0.3105838,0.2976535,0.47119305,0.38175887,0.4118239,0.40356144,0.39584905,0.35546836,0.62240815,0.42182708,0.36383253,0.3556941,0.4306783,0.33119342,0.6570986,0.41831535,0.4556625,0.71840566,0.4341161,0.40782425,0.76340115,0.57091075,0.43628573,0.84192806,0.567085,0.3566779,0.72906077,0.72006655,0.5000186,0.7389159,0.71455514,0.37517062,0.80456954
data\videos\no_fall\80.mp4,0.2991922,0.2328589,0.6323718,0.281779,0.2331045,0.63429666,0.28427076,0.23026803,0.61644757,0.2541753,0.25807205,0.72166777,0.26229933,0.2513703,0.57975364,0.26489788,0.3245414,0.74762744,0.29836288,0.29562223,0.6265869,0.37504634,0.40526986,0.5093291,0.39102915,0.35647523,0.6114638,0.41924575,0.35806933,0.3226906,0.4317748,0.32673255,0.65434444,0.4138103,0.4511561,0.63427687,0.43022212,0.40738517,0.8388823,0.56681955,0.41356713,0.5972483,0.56695855,0.3540677,0.7517773,0.7097307,0.49364418,0.8838131,0.7133378,0.37498766,0.7821701
data\videos\no_fall\80.mp4,0.2938564,0.22727308,0.67984724,0.27664718,0.2285506,0.7117066,0.27891436,0.2251945,0.639952,0.25062189,0.25068662,0.59536874,0.2588814,0.24399915,0.6610599,0.26505876,0.31871822,0.7220304,0.29597175,0.29241633,0.48951742,0.3686022,0.39814338,0.41832992,0.38402778,0.35089833,0.47581342,0.426912,0.3499805,0.3705618,0.4322774,0.32501584,0.6497917,0.4167029,0.44338685,0.7393719,0.43216333,0.4052856,0.7777167,0.56261486,0.38668174,0.5978881,0.561,0.3536752,0.56179297,0.7007168,0.48183483,0.82727826,0.70843244,0.37412453,0.7662165
data\videos\no_fall\80.mp4,0.29378578,0.22461441,0.7191539,0.27638054,0.22391923,0.6270343,0.2787736,0.22140463,0.5518328,0.25095907,0.24810234,0.62306106,0.25714782,0.24069229,0.6932526,0.25984392,0.3097336,0.8311901,0.28607792,0.29261687,0.6331966,0.36655176,0.37224466,0.62995017,0.3861474,0.35222003,0.5735245,0.4347339,0.32205078,0.38287428,0.44112927,0.31499746,0.56702536,0.41435257,0.434971,0.68932354,0.4279337,0.40759417,0.8386052,0.5622518,0.37227848,0.5899532,0.5626458,0.35291365,0.61925006,0.70000243,0.46963814,0.8217827,0.7112462,0.37591827,0.82369614
data\videos\no_fall\80.mp4,0.28604388,0.21913263,0.62360513,0.27134016,0.22126631,0.526621,0.27295372,0.21807471,0.60270786,0.2507572,0.2442507,0.6030294,0.25483498,0.23723096,0.5276887,0.25824407,0.30290487,0.6246573,0.27993286,0.2942645,0.4948912,0.37379616,0.34941757,0.5656843,0.38649377,0.349938,0.5291656,0.44387215,0.31941774,0.38189504,0.44750285,0.3194651,0.42064452,0.41082406,0.4267349,0.8358235,0.416997,0.41501072,0.65977395,0.56659937,0.36050916,0.6405928,0.568106,0.354002,0.72061074,0.69600266,0.4521505,0.6522067,0.705911,0.3790112,0.8338443
data\videos\no_fall\80.mp4,0.28324103,0.21704018,0.55481136,0.2695373,0.21918496,0.6134672,0.27222478,0.21668486,0.62909186,0.2485835,0.23842177,0.5508951,0.25434506,0.23424941,0.47351414,0.25824338,0.29433668,0.6425696,0.27391708,0.29681423,0.6636403,0.377936,0.32798344,0.6459639,0.39087465,0.3351152,0.45794034,0.46194533,0.30224746,0.40943307,0.464849,0.30664387,0.41466013,0.41215628,0.42140734,0.75411767,0.41412762,0.4209691,0.765224,0.5615894,0.3500626,0.7417097,0.56563467,0.35287896,0.6685568,0.70340264,0.39513558,0.6804851,0.6999472,0.40822846,0.67214733
data\videos\no_fall\80.mp4,0.28982556,0.21197239,0.53964865,0.2797228,0.21563356,0.5666274,0.2812208,0.21449131,0.5789133,0.25409216,0.22809148,0.5144099,0.25902385,0.23086433,0.552469,0.26157215,0.2833342,0.6042626,0.2720743,0.29080772,0.66564786,0.37207177,0.31075108,0.5440295,0.3898178,0.32372192,0.40298596,0.44456154,0.29144543,0.37234813,0.45560208,0.29669374,0.36864322,0.40977412,0.41267562,0.81266856,0.41266528,0.4157068,0.61462486,0.56323814,0.34092468,0.54744565,0.56632286,0.34408057,0.76480615,0.7123285,0.37586242,0.7701489,0.6979761,0.3867222,0.6952884
data\videos\no_fall\80.mp4,0.29586744,0.20930195,0.5820825,0.28391847,0.2084621,0.6043769,0.28533643,0.20687787,0.53550917,0.26086992,0.2251089,0.694255,0.26344022,0.22262424,0.52718496,0.26873165,0.2796362,0.6850172,0.27288088,0.2939635,0.6942196,0.40201342,0.28354624,0.54146296,0.4000248,0.3037995,0.3435263,0.45093292,0.27611426,0.3267111,0.47500893,0.28613093,0.3034307,0.41174665,0.41083315,0.7633366,0.41155052,0.41798452,0.7301339,0.5647325,0.3355176,0.41788074,0.5660558,0.34832582,0.6905274,0.7215396,0.36162177,0.6505781,0.70681006,0.37561107,0.6693862
data\videos\no_fall\80.mp4,0.3056029,0.20105405,0.5957295,0.29182804,0.20258018,0.6763046,0.2940014,0.20002957,0.6400039,0.26390266,0.2170532,0.6020087,0.26698285,0.2166654,0.48523635,0.274904,0.26958025,0.6687453,0.2765841,0.2869312,0.7529449,0.42083296,0.26181993,0.5696845,0.40262756,0.30224442,0.26305804,0.46672624,0.2589956,0.21412416,0.4429115,0.28621092,0.38843265,0.41033888,0.3998856,0.7511091,0.4063864,0.41898954,0.7140022,0.5682311,0.3289287,0.5822289,0.565356,0.35042942,0.67528397,0.72337836,0.34444514,0.68597555,0.7150729,0.3718537,0.62836623
