Video,x0,y0,score0,x1,y1,score1,x2,y2,score2,x3,y3,score3,x4,y4,score4,x5,y5,score5,x6,y6,score6,x7,y7,score7,x8,y8,score8,x9,y9,score9,x10,y10,score10,x11,y11,score11,x12,y12,score12,x13,y13,score13,x14,y14,score14,x15,y15,score15,x16,y16,score16
data\videos\no_fall\69.mp4,0.42599285,0.40452585,0.28720093,0.41864705,0.41083214,0.30757803,0.4214316,0.4045438,0.21429552,0.41817766,0.42451432,0.18851039,0.4218272,0.40461275,0.12984301,0.4465503,0.44486204,0.28380215,0.45876744,0.397156,0.31651306,0.4930476,0.4606787,0.26444298,0.49920735,0.38086095,0.17356773,0.45545706,0.42141357,0.14873564,0.47237635,0.38148785,0.18249454,0.5378396,0.444418,0.22382192,0.5370017,0.4060715,0.16298282,0.49226937,0.42341053,0.12691535,0.51198196,0.37248522,0.09034322,0.5098264,0.3894505,0.08559564,0.52871305,0.373115,0.06325084
data\videos\no_fall\69.mp4,0.4259214,0.40647686,0.3412794,0.4194716,0.41199252,0.34843197,0.42240652,0.40576103,0.28982112,0.41786656,0.4216281,0.2101128,0.42262363,0.40286326,0.1834074,0.44787,0.44600624,0.3660783,0.46009728,0.3984565,0.40662384,0.49513432,0.46062198,0.3344601,0.501624,0.37959027,0.23093389,0.46457627,0.41994536,0.15180214,0.48419413,0.38138697,0.20644943,0.54343873,0.4417028,0.2403643,0.54103273,0.40342286,0.2155406,0.55835,0.42707926,0.046607755,0.55536556,0.38988048,0.042059205,0.64664847,0.12324608,0.1464695,0.6500633,0.12171286,0.16929412
data\videos\no_fall\69.mp4,0.42487255,0.4086728,0.22313233,0.4185993,0.4142621,0.23181026,0.42172995,0.40534064,0.16612868,0.41806716,0.4250701,0.13969702,0.42186627,0.40195566,0.09081294,0.44594127,0.45344588,0.22330321,0.4565261,0.39511538,0.17177665,0.4953766,0.47074232,0.19943039,0.504221,0.37861186,0.15333557,0.482548,0.43435958,0.1034007,0.4927605,0.38255006,0.1581715,0.5395828,0.44542348,0.20008463,0.5362801,0.40615243,0.11113,0.5578776,0.4393193,0.04157786,0.5384718,0.38906443,0.053151008,0.64580065,0.12062172,0.10231969,0.6489736,0.119917855,0.14132708
data\videos\no_fall\69.mp4,0.43116865,0.410694,0.45432597,0.4227222,0.41656294,0.38488722,0.42408863,0.4067082,0.29919997,0.42006433,0.4255227,0.44154212,0.4239557,0.40425926,0.30820504,0.44728324,0.44960403,0.37822634,0.45712626,0.39377668,0.46498272,0.4920005,0.46655068,0.34005538,0.49936122,0.3827196,0.2372928,0.4763283,0.4366881,0.18550654,0.48162892,0.3857427,0.23508023,0.5296032,0.4443558,0.35575557,0.5285002,0.4094016,0.34957358,0.52725863,0.44110358,0.07111775,0.5202367,0.37612703,0.11159625,0.53574026,0.40896457,0.06161732,0.53945845,0.383836,0.055193555
data\videos\no_fall\69.mp4,0.43062246,0.41121745,0.5241841,0.4208009,0.41725615,0.43875828,0.42256063,0.40669027,0.38022694,0.41829285,0.42768767,0.4583561,0.42227334,0.4060627,0.37850758,0.44737792,0.4498022,0.43269354,0.4569236,0.39927977,0.48368865,0.4972726,0.46758515,0.4063536,0.5052083,0.3828697,0.37354574,0.4696112,0.42569986,0.24469772,0.4833889,0.38352364,0.3256402,0.53658766,0.44529402,0.40730634,0.53405094,0.40999398,0.3636925,0.5305945,0.4251262,0.084048435,0.5235706,0.37830225,0.11455857,0.5149726,0.38320515,0.12114288,0.5314412,0.3786577,0.093625136
data\videos\no_fall\69.mp4,0.4305431,0.40591,0.41944265,0.42378595,0.4136822,0.5257958,0.42534095,0.40461507,0.46388137,0.42285797,0.424492,0.5045842,0.42768157,0.40595108,0.33861908,0.4474399,0.441707,0.50599086,0.45749304,0.3981982,0.49400976,0.49344027,0.45929003,0.44036406,0.49828723,0.37983114,0.31884202,0.47123,0.42103192,0.24510711,0.48017213,0.3824655,0.29842982,0.5278164,0.44567475,0.4175459,0.5275236,0.41321686,0.3903865,0.4918875,0.42071402,0.1989744,0.5083938,0.37151822,0.1366547,0.5346502,0.39018792,0.09616262,0.5172954,0.37162116,0.12970024
data\videos\no_fall\69.mp4,0.42672044,0.40797424,0.4147929,0.41861996,0.4134827,0.4277012,0.421712,0.406283,0.36790305,0.41794497,0.4228825,0.28603584,0.42130595,0.40513125,0.24828576,0.44272828,0.4427994,0.3635229,0.45482498,0.39211994,0.37830263,0.48996887,0.46952742,0.2609025,0.4984808,0.37868634,0.2244481,0.47302103,0.43517464,0.17185721,0.48353252,0.3818895,0.23534028,0.5279307,0.44565043,0.30095273,0.5283234,0.40731037,0.2717072,0.51463497,0.44174567,0.076730415,0.5337112,0.38895208,0.061072122,0.5099202,0.38735512,0.09707502,0.5144571,0.37510225,0.088456556
data\videos\no_fall\69.mp4,0.4284131,0.4018965,0.40510154,0.42146084,0.40753573,0.35123286,0.42262325,0.40522432,0.26122817,0.41879568,0.41995248,0.3145221,0.42246023,0.40466467,0.17421417,0.44222385,0.44076005,0.41614005,0.453219,0.4046874,0.35191923,0.48832697,0.4534559,0.34648663,0.48948407,0.38618505,0.2469995,0.47002664,0.40728435,0.19823258,0.48322368,0.38276932,0.21776007,0.5303304,0.44537264,0.32482526,0.52968425,0.41863713,0.25329503,0.49949342,0.4049624,0.13165094,0.50943434,0.3710029,0.12682517,0.5345358,0.3834784,0.11016396,0.53005254,0.37446913,0.09645204
data\videos\no_fall\69.mp4,0.42961565,0.4018723,0.40367645,0.42177138,0.40839946,0.41761613,0.42355615,0.40299097,0.35608658,0.42104256,0.42120755,0.40089062,0.4255588,0.40575272,0.29691306,0.44632676,0.44197488,0.48231944,0.45781517,0.40530315,0.4334029,0.494687,0.45554107,0.40513834,0.49786073,0.38372037,0.27820972,0.47278738,0.40870988,0.23569483,0.4851351,0.38075092,0.27251884,0.53452224,0.44103074,0.33971745,0.53047526,0.41208202,0.32937557,0.5033884,0.4066046,0.16901451,0.52230954,0.3727322,0.11043671,0.5370531,0.38640207,0.104666926,0.53278613,0.37732032,0.0905524
data\videos\no_fall\69.mp4,0.42844906,0.4021113,0.40309983,0.42082867,0.40828216,0.36003384,0.42308083,0.40351468,0.29724368,0.41967028,0.41991082,0.30007413,0.4241833,0.4054034,0.27989903,0.44472408,0.44238025,0.44330198,0.45705444,0.40209243,0.4197051,0.49482432,0.4570993,0.37604538,0.49667072,0.3819601,0.23084667,0.4753263,0.41765437,0.17854539,0.48526984,0.37968308,0.25531873,0.53481424,0.44377998,0.32573318,0.5300033,0.41244325,0.29890278,0.50138843,0.4099018,0.1368201,0.5123863,0.3680168,0.16326034,0.5354037,0.38902035,0.09643239,0.5303335,0.37403977,0.090072826
