Video,x0,y0,score0,x1,y1,score1,x2,y2,score2,x3,y3,score3,x4,y4,score4,x5,y5,score5,x6,y6,score6,x7,y7,score7,x8,y8,score8,x9,y9,score9,x10,y10,score10,x11,y11,score11,x12,y12,score12,x13,y13,score13,x14,y14,score14,x15,y15,score15,x16,y16,score16
data\videos\no_fall\16.mp4,0.4147591,0.30209377,0.6148519,0.4060082,0.30474073,0.5681999,0.4023665,0.293719,0.670285,0.41271326,0.29284182,0.22949588,0.40607086,0.26722118,0.3912429,0.4647038,0.27383915,0.62180674,0.46096173,0.2477364,0.48438102,0.5472031,0.29584804,0.31913054,0.54776204,0.28734326,0.2787729,0.5624258,0.35185778,0.34310046,0.5644192,0.35805017,0.32277098,0.59523755,0.28211826,0.44892663,0.59767985,0.27379456,0.5428368,0.5881982,0.41432193,0.47272474,0.58534646,0.4191161,0.47012272,0.7219231,0.3980796,0.42211032,0.7256613,0.39920384,0.5852337
data\videos\no_fall\16.mp4,0.41625598,0.30300066,0.6359787,0.4065985,0.3062648,0.4702202,0.40307513,0.29444408,0.6163646,0.41346803,0.29649866,0.33844241,0.40541247,0.2683101,0.4180383,0.4656732,0.27507615,0.6346204,0.4598494,0.24950434,0.5250605,0.546855,0.29064488,0.350627,0.5474311,0.28945932,0.287716,0.56048024,0.35096568,0.3082497,0.56109744,0.358985,0.3192387,0.5958617,0.27716532,0.5437607,0.59565645,0.27390406,0.5297153,0.5888724,0.41440874,0.4889135,0.58474165,0.4204688,0.49184322,0.7239905,0.39396748,0.36354417,0.7260146,0.39889616,0.5771085
data\videos\no_fall\16.mp4,0.4199068,0.3065286,0.67059624,0.41085082,0.308439,0.3734995,0.40563405,0.2989725,0.5273425,0.41471994,0.29588935,0.35360932,0.40636602,0.27301008,0.5005962,0.46634275,0.27045602,0.6522882,0.45985693,0.2530311,0.59563434,0.5512363,0.29052612,0.38795063,0.54867536,0.2912898,0.31872913,0.565846,0.34735888,0.30936363,0.5685006,0.3632621,0.3796757,0.59843755,0.27454165,0.5907293,0.59723085,0.27652058,0.5560316,0.5870284,0.41244194,0.45473817,0.5835329,0.4196958,0.544967,0.72331965,0.39202735,0.3796187,0.7258104,0.39795536,0.60859954
data\videos\no_fall\16.mp4,0.4207923,0.30994907,0.61477923,0.4107909,0.31287795,0.5055039,0.40613648,0.30327082,0.58447146,0.4146592,0.3001141,0.3560566,0.40661564,0.27683753,0.4195528,0.46424165,0.27231643,0.6654948,0.460258,0.2575032,0.61800253,0.54689145,0.28556284,0.32546365,0.5473769,0.2850968,0.28696185,0.5604324,0.3448372,0.26207972,0.5602796,0.35356054,0.34268245,0.59353685,0.285097,0.42375466,0.5961479,0.27435112,0.5072614,0.5876018,0.4121183,0.48212758,0.5848591,0.4163387,0.5452734,0.72391355,0.3988578,0.44548985,0.72586787,0.39795563,0.57861423
data\videos\no_fall\16.mp4,0.42260814,0.3237988,0.49938086,0.41080308,0.31997195,0.6180502,0.40962288,0.31593546,0.58568,0.41062376,0.29392543,0.33530948,0.408142,0.29026768,0.56619895,0.45965895,0.26065838,0.58380747,0.45800906,0.26780254,0.5720991,0.54427385,0.28439596,0.38195983,0.5455071,0.29299024,0.38832015,0.5592686,0.34402305,0.2911391,0.55963635,0.35860497,0.31384328,0.59500486,0.26020536,0.5601008,0.5911924,0.2816355,0.4980607,0.6393112,0.2694125,0.36517754,0.58388704,0.4157074,0.623186,0.73121786,0.26022905,0.52378154,0.7241375,0.3979679,0.65924084
data\videos\no_fall\16.mp4,0.42650118,0.32881302,0.59648705,0.41290745,0.32586604,0.5435991,0.41253975,0.32282647,0.7055744,0.41025755,0.30051062,0.431865,0.40827748,0.29599762,0.57443726,0.45829213,0.26448986,0.5984963,0.45745492,0.27110294,0.64979,0.5481526,0.28489915,0.32305285,0.5486552,0.29379094,0.3853572,0.5602048,0.3499161,0.26685563,0.5605204,0.36091986,0.36361027,0.5957814,0.26617736,0.44970426,0.59245414,0.28074253,0.46358764,0.5855662,0.41074568,0.41749945,0.5849979,0.41442117,0.6059046,0.7210734,0.3976895,0.38345677,0.7245653,0.3992971,0.62048995
data\videos\no_fall\16.mp4,0.4323911,0.33400172,0.55679214,0.4200805,0.32942247,0.3619056,0.4192626,0.32725292,0.44295448,0.41482863,0.3048802,0.46045002,0.41269037,0.30351844,0.6985123,0.45633373,0.26633158,0.5376406,0.45586643,0.27724016,0.58460903,0.54119104,0.27439022,0.31226757,0.5463007,0.29136732,0.343345,0.5557335,0.34792683,0.2509885,0.55599,0.35930312,0.34759343,0.60094297,0.26659703,0.41852164,0.59751165,0.28319153,0.49807462,0.5853375,0.40801895,0.3329296,0.5841574,0.41488314,0.62653345,0.72302496,0.38977093,0.34261623,0.7232988,0.3986138,0.64235175
data\videos\no_fall\16.mp4,0.4337688,0.33599097,0.6080681,0.41964293,0.33390284,0.3825993,0.41946802,0.33074236,0.57977086,0.4147878,0.3088672,0.41432363,0.41219753,0.3078782,0.6652705,0.45556375,0.27113676,0.45003313,0.4546675,0.2792937,0.41196492,0.5323147,0.2671369,0.3274821,0.52995664,0.28328344,0.2611193,0.5558139,0.33172607,0.24285963,0.5525858,0.3531398,0.440119,0.59434617,0.27160165,0.4694269,0.591366,0.27920538,0.41646028,0.64309394,0.27114588,0.3009942,0.5813118,0.41137314,0.5597528,0.72262025,0.3900593,0.33169225,0.7227923,0.3974772,0.55048037
data\videos\no_fall\16.mp4,0.43584934,0.33926976,0.61213434,0.4222892,0.34173197,0.40443614,0.42067847,0.33546346,0.5142647,0.4183979,0.32340574,0.39586562,0.41324785,0.313395,0.632033,0.4618633,0.2947535,0.44820476,0.4549726,0.27579618,0.63474476,0.52812093,0.2873447,0.25818732,0.52844167,0.27690372,0.30496475,0.5552987,0.3455768,0.3313819,0.5526941,0.34963396,0.35034508,0.5936719,0.289497,0.3835026,0.59707415,0.26374322,0.46260366,0.58621615,0.40958133,0.5252747,0.5833526,0.40706176,0.4120533,0.72282434,0.39834595,0.613611,0.7363279,0.25992826,0.4074066
data\videos\no_fall\16.mp4,0.44147786,0.35087517,0.5202416,0.4277244,0.34859887,0.5375514,0.42747453,0.34687382,0.5468389,0.4175357,0.32509634,0.28233048,0.41853955,0.32646105,0.6150265,0.45502463,0.2887476,0.4362064,0.45431563,0.28869137,0.55328906,0.5326826,0.29387432,0.23686041,0.5293203,0.2994542,0.24649021,0.5555378,0.3383376,0.23675412,0.5540996,0.35989124,0.3255917,0.59801406,0.2785855,0.3901563,0.59850883,0.27009007,0.4303007,0.585409,0.4102317,0.42695332,0.58356494,0.41079652,0.5469798,0.7218677,0.39841855,0.49949643,0.72353274,0.39583164,0.46841383
