Video,x0,y0,score0,x1,y1,score1,x2,y2,score2,x3,y3,score3,x4,y4,score4,x5,y5,score5,x6,y6,score6,x7,y7,score7,x8,y8,score8,x9,y9,score9,x10,y10,score10,x11,y11,score11,x12,y12,score12,x13,y13,score13,x14,y14,score14,x15,y15,score15,x16,y16,score16
data\videos\no_fall\76.mp4,0.28770694,0.3154845,0.43339136,0.28019267,0.3210171,0.37659085,0.28472415,0.30923128,0.48394033,0.26775038,0.34008124,0.41517603,0.28197154,0.3102863,0.40894657,0.29652926,0.38598654,0.6356316,0.31287327,0.29784912,0.56475073,0.37476015,0.4054018,0.6211344,0.38452166,0.2847982,0.58702904,0.33234808,0.3646436,0.26727706,0.36070314,0.292949,0.36649594,0.4494117,0.3779241,0.62057686,0.44698822,0.3321691,0.6426026,0.5538104,0.3769843,0.4755197,0.5494226,0.32215258,0.5276189,0.6655473,0.37515405,0.68882614,0.65270287,0.32708696,0.4822914
data\videos\no_fall\76.mp4,0.28865027,0.32249925,0.47310466,0.27881002,0.3260866,0.41004726,0.2861593,0.31295893,0.4571562,0.27106208,0.3455813,0.5230446,0.28463057,0.31041142,0.5163237,0.29817167,0.38615856,0.64188164,0.31717706,0.29839587,0.63285625,0.37957877,0.4076048,0.6678642,0.3907655,0.28991404,0.5852051,0.32252982,0.3596722,0.27160475,0.36032826,0.29495823,0.23643632,0.45412955,0.38116786,0.6056912,0.45212692,0.33470836,0.59923446,0.55579674,0.37690726,0.4234305,0.5528874,0.32033712,0.7109921,0.6646836,0.37518966,0.6662572,0.6609132,0.32582694,0.63949776
data\videos\no_fall\76.mp4,0.27934852,0.32510406,0.4126829,0.2722919,0.3306335,0.49267018,0.27770767,0.31911784,0.35208705,0.27021953,0.3455429,0.53569627,0.28384095,0.3125422,0.516505,0.3069479,0.3901361,0.66070294,0.31829795,0.3020241,0.6848732,0.38233632,0.40885344,0.68096954,0.38813403,0.290135,0.6425719,0.3322473,0.36893237,0.20020863,0.35588348,0.29923224,0.31104803,0.452959,0.38067472,0.6393876,0.4495774,0.33321124,0.6244581,0.5569471,0.37746006,0.43985978,0.5527754,0.31936544,0.6788955,0.66407675,0.3741938,0.671808,0.66195536,0.32651457,0.60108894
data\videos\no_fall\76.mp4,0.2946499,0.32266423,0.4234047,0.28486726,0.32455665,0.40888223,0.29171714,0.31309864,0.5173849,0.27567995,0.34697515,0.6015905,0.28857166,0.3141485,0.49810112,0.30876535,0.3900264,0.6642306,0.32078665,0.30684885,0.69317824,0.3839358,0.4090307,0.778954,0.38893414,0.2950455,0.61693347,0.32172263,0.36381447,0.27957088,0.35511148,0.29846257,0.30297658,0.4577738,0.37979522,0.7006984,0.4523782,0.33447424,0.6304917,0.5586697,0.37596866,0.36167744,0.54836905,0.31226742,0.5098611,0.66691667,0.37313795,0.55606186,0.6610533,0.32534778,0.6475592
data\videos\no_fall\76.mp4,0.30575338,0.32622823,0.4432098,0.2965453,0.32841325,0.38223365,0.301974,0.3162142,0.50992095,0.2869028,0.3495576,0.5399995,0.2982256,0.31470254,0.503501,0.31128106,0.39338198,0.6680638,0.32513672,0.3041877,0.7182355,0.3871439,0.40776595,0.7573596,0.38773772,0.29507488,0.67550963,0.3333801,0.36619264,0.24433066,0.36624077,0.30168977,0.28418756,0.46017164,0.38076782,0.64732695,0.45488182,0.33421955,0.6010399,0.5576861,0.375489,0.38916638,0.54717255,0.3097839,0.5682806,0.6634228,0.373319,0.6937634,0.6605406,0.32508773,0.6804403
data\videos\no_fall\76.mp4,0.31727183,0.32674518,0.43318573,0.30756342,0.3256807,0.4341133,0.31287244,0.31535402,0.5409579,0.29273048,0.34919715,0.5411219,0.3038359,0.31282642,0.56081563,0.31397715,0.39518598,0.6735325,0.3229064,0.30681372,0.67615056,0.38935187,0.4096344,0.6896907,0.38489917,0.29667655,0.5365016,0.34865165,0.37250704,0.20574078,0.36594743,0.30401087,0.3125799,0.45634496,0.38313928,0.63340825,0.45132297,0.3368915,0.52567136,0.55477965,0.37683156,0.4444278,0.5447975,0.30873337,0.63067687,0.66400075,0.37149283,0.7558515,0.6605825,0.32387432,0.7153698
data\videos\no_fall\76.mp4,0.32460174,0.32714173,0.43292436,0.3137622,0.32809117,0.3946009,0.3165261,0.3187481,0.38499638,0.29562137,0.34982863,0.56529665,0.30584723,0.3165244,0.4916071,0.31828752,0.39628005,0.71722245,0.32644245,0.30949822,0.43247044,0.39350137,0.4101799,0.6644039,0.38931528,0.29707286,0.53893745,0.33622652,0.36540425,0.29219204,0.3439065,0.3118596,0.3775615,0.4641383,0.3851485,0.5932832,0.4574633,0.34000948,0.6068373,0.55642575,0.37552696,0.41084415,0.5453912,0.30941027,0.6460834,0.6638507,0.370699,0.7909043,0.65727705,0.32356948,0.7751774
data\videos\no_fall\76.mp4,0.32838106,0.33048213,0.45585144,0.31956172,0.32996756,0.4533087,0.32251376,0.31963488,0.4204403,0.30098137,0.35252142,0.562822,0.30987835,0.31777322,0.40393174,0.32198092,0.39954987,0.50583273,0.33080423,0.3074969,0.477231,0.39431185,0.41078073,0.65156454,0.39334226,0.29616088,0.53899235,0.34404665,0.36123407,0.309373,0.35047325,0.31040582,0.31507128,0.4636613,0.386652,0.56728125,0.45723072,0.33926952,0.5988539,0.5553385,0.37642154,0.47881997,0.5421205,0.3111173,0.6641604,0.6642258,0.37046972,0.82202464,0.6538709,0.3229085,0.7975026
data\videos\no_fall\76.mp4,0.3364743,0.3311665,0.46360663,0.3274922,0.33239377,0.38699222,0.33021018,0.3225461,0.4436613,0.30978763,0.35362756,0.55874133,0.31857416,0.31662938,0.37358782,0.32280046,0.3997981,0.5735124,0.33466804,0.3115374,0.57139385,0.3940925,0.4103808,0.6285764,0.39003727,0.2987902,0.60279477,0.35789946,0.36560073,0.27017072,0.3779337,0.31122464,0.25031197,0.46143338,0.386355,0.5855881,0.45614672,0.33822495,0.59797335,0.5548921,0.37689507,0.50621617,0.5438787,0.31166458,0.61212015,0.6655432,0.3708328,0.8008294,0.65751183,0.32335007,0.7547338
data\videos\no_fall\76.mp4,0.3363265,0.3314497,0.44078493,0.32877174,0.33275348,0.36357743,0.33150077,0.32464987,0.44912305,0.31183955,0.35175,0.5221672,0.321572,0.3230115,0.4019711,0.32495287,0.40351027,0.6060621,0.339584,0.31904712,0.5701371,0.39375058,0.41098538,0.66741437,0.39198905,0.29580957,0.60655916,0.36022943,0.3638305,0.18810612,0.37780294,0.31217355,0.2461449,0.46566376,0.38813442,0.51090145,0.46062422,0.33972836,0.58408403,0.55618477,0.37619877,0.50831246,0.5450332,0.31186765,0.5723288,0.666965,0.36938974,0.8164111,0.6602049,0.32187513,0.7121587
