Video,x0,y0,score0,x1,y1,score1,x2,y2,score2,x3,y3,score3,x4,y4,score4,x5,y5,score5,x6,y6,score6,x7,y7,score7,x8,y8,score8,x9,y9,score9,x10,y10,score10,x11,y11,score11,x12,y12,score12,x13,y13,score13,x14,y14,score14,x15,y15,score15,x16,y16,score16
data\videos\fall\57.mp4,0.2504345,0.23319483,0.40763304,0.23402919,0.22780646,0.30806446,0.23543423,0.230519,0.4783013,0.2417179,0.19195274,0.2777973,0.24413542,0.20993018,0.60522,0.3020335,0.15384674,0.5752305,0.30348614,0.189331,0.6416527,0.40554118,0.14200957,0.27459592,0.40831396,0.18929826,0.43923917,0.49838173,0.22747995,0.24764886,0.49969214,0.224292,0.38703418,0.51277006,0.17587632,0.44475755,0.51657164,0.19033276,0.5297421,0.64917713,0.20349751,0.34000316,0.65677875,0.21899775,0.32886025,0.77122533,0.2894228,0.45394653,0.77986586,0.28961062,0.2771188
data\videos\fall\57.mp4,0.2546599,0.24454632,0.4087966,0.23877339,0.24140309,0.36342895,0.23985337,0.2439743,0.52648234,0.24400315,0.20512193,0.3079217,0.24612506,0.21962248,0.5051809,0.30469823,0.16616997,0.55468905,0.30610642,0.19658485,0.528079,0.4076595,0.14705746,0.2846472,0.41752294,0.19188198,0.31487483,0.5053844,0.23371536,0.19516286,0.5071923,0.23087132,0.36583397,0.51309025,0.18816659,0.35873994,0.5173717,0.20262204,0.4787588,0.6605915,0.23212638,0.34843805,0.659534,0.21885222,0.28954762,0.7725349,0.2936564,0.42493302,0.78428113,0.16882598,0.27842465
data\videos\fall\57.mp4,0.2557564,0.25182617,0.4545197,0.24060766,0.24357888,0.27436388,0.24210997,0.25031766,0.45186624,0.24842985,0.2055596,0.33082625,0.24765573,0.2336325,0.39994302,0.3105624,0.16510628,0.53650314,0.31150538,0.21745212,0.3933192,0.4082908,0.1391405,0.3136307,0.4231721,0.21697311,0.29874596,0.50814235,0.23517895,0.17226657,0.5074339,0.2525536,0.2461556,0.5127833,0.19598266,0.4633444,0.5164729,0.22822616,0.5251228,0.6614358,0.1992472,0.32513016,0.66876155,0.25792536,0.4541212,0.78245145,0.16988805,0.30535173,0.7823374,0.1723694,0.15834062
data\videos\fall\57.mp4,0.26366767,0.2697744,0.51987743,0.24916358,0.26093233,0.271613,0.2505876,0.26813924,0.4039351,0.2499888,0.22074983,0.3372196,0.25162435,0.24734996,0.5287987,0.3090655,0.17286347,0.47288615,0.31462407,0.23268913,0.434134,0.41052213,0.15445133,0.26241696,0.4145663,0.22900787,0.3749893,0.5060128,0.22916152,0.20072313,0.49893785,0.25669575,0.16131386,0.5194351,0.19686374,0.5005884,0.5232618,0.24672863,0.60012,0.66775286,0.20563048,0.3870305,0.6820393,0.26659483,0.4852617,0.7839356,0.16999818,0.25665978,0.784515,0.29822212,0.21839005
data\videos\fall\57.mp4,0.26141605,0.28616697,0.52442205,0.24463527,0.27611303,0.2976883,0.24771851,0.2828068,0.33408353,0.24740458,0.23402329,0.37873378,0.24972719,0.26063308,0.5577795,0.3093459,0.19272879,0.62303686,0.3086648,0.24573973,0.4389163,0.4067242,0.17152408,0.3477656,0.4122847,0.2509459,0.39813432,0.49379387,0.23244287,0.15092333,0.49666992,0.28268343,0.18161628,0.5131907,0.20603576,0.43898946,0.5174803,0.25635695,0.60476905,0.6590663,0.21462584,0.4364662,0.6710672,0.27968225,0.43599343,0.7811117,0.177442,0.40577927,0.78709525,0.30102652,0.17794919
data\videos\fall\57.mp4,0.26137638,0.29795218,0.5493829,0.24518478,0.2907313,0.35607752,0.24660224,0.29612014,0.4709111,0.24602689,0.24288392,0.3702217,0.24879453,0.2677516,0.47510257,0.30754024,0.20368938,0.629956,0.3113616,0.2656053,0.42383185,0.4154717,0.1951162,0.3860886,0.4152421,0.2662327,0.42941055,0.48948064,0.25756988,0.19667657,0.48773497,0.29124427,0.2790489,0.5098129,0.21828388,0.46272033,0.51372707,0.26300684,0.5513845,0.6489769,0.22913922,0.4522533,0.6661938,0.28050148,0.38611695,0.7775529,0.18247624,0.5105208,0.78088087,0.3019,0.18998288
data\videos\fall\57.mp4,0.2620208,0.30704856,0.55362236,0.24706918,0.2965684,0.31384453,0.24812241,0.3046175,0.5638346,0.24656764,0.25006047,0.39433247,0.248363,0.28247103,0.3689593,0.30621636,0.21470247,0.62439954,0.3118421,0.29138616,0.54870707,0.40930998,0.2005951,0.31637374,0.41789985,0.2991745,0.36335376,0.49056455,0.22792703,0.22052948,0.49758115,0.3215237,0.28067684,0.5010556,0.22535142,0.51885045,0.5067373,0.27589372,0.6502798,0.6304377,0.25367847,0.41854635,0.6414447,0.27820134,0.39413163,0.7698651,0.1910889,0.38806024,0.77328646,0.18889035,0.2749201
data\videos\fall\57.mp4,0.25809476,0.31172976,0.5320771,0.24113639,0.3011961,0.36443695,0.24386017,0.31134856,0.4204307,0.24408779,0.254205,0.48585752,0.2461282,0.29285485,0.5371286,0.31086513,0.2194349,0.6484252,0.31199995,0.29748932,0.49413988,0.41531175,0.22342457,0.37407178,0.42449653,0.31430882,0.49011675,0.49887192,0.2617147,0.15378572,0.50368655,0.3458689,0.5931353,0.49902135,0.23330803,0.58933926,0.50685847,0.28521442,0.6599398,0.6356946,0.25963134,0.55683935,0.6585637,0.30179992,0.53330946,0.76743037,0.19735318,0.51340365,0.78062934,0.29731253,0.25298488
data\videos\fall\57.mp4,0.27022317,0.31963214,0.52933455,0.2524548,0.3140386,0.33125824,0.25339758,0.32755536,0.4410932,0.24738196,0.2768444,0.530264,0.25275236,0.31932586,0.58357424,0.30858463,0.23218584,0.73270196,0.31174216,0.30711532,0.66427904,0.40839988,0.2329791,0.37343487,0.41783196,0.32543686,0.45117027,0.48384285,0.2704125,0.18898025,0.49438033,0.35722393,0.6573386,0.5001192,0.24358326,0.6474081,0.50633967,0.28512156,0.75364673,0.62723106,0.2730109,0.5932218,0.64751405,0.31402346,0.4395792,0.7509074,0.24706721,0.30595627,0.7788186,0.30221173,0.46758798
data\videos\fall\57.mp4,0.26900172,0.3279239,0.49369168,0.25034386,0.32212815,0.33267274,0.25226253,0.3369544,0.60964966,0.24288252,0.28221452,0.58973885,0.24850656,0.328445,0.42464316,0.30771247,0.23431365,0.7337041,0.31358817,0.31560227,0.68305933,0.4106956,0.23179984,0.32079187,0.4268584,0.33450225,0.70925546,0.48667556,0.27942705,0.26779217,0.5151996,0.38386983,0.48173204,0.50590295,0.251331,0.6449753,0.51224065,0.29021537,0.7461928,0.63604,0.28683072,0.64510775,0.6627622,0.31245163,0.48476687,0.75243866,0.27230003,0.43265143,0.77990335,0.2924838,0.47851217
