Video,x0,y0,score0,x1,y1,score1,x2,y2,score2,x3,y3,score3,x4,y4,score4,x5,y5,score5,x6,y6,score6,x7,y7,score7,x8,y8,score8,x9,y9,score9,x10,y10,score10,x11,y11,score11,x12,y12,score12,x13,y13,score13,x14,y14,score14,x15,y15,score15,x16,y16,score16
data\videos\fall\25.mp4,0.33819702,0.41010818,0.4803057,0.32222348,0.4120622,0.44605875,0.32161593,0.41273898,0.5971744,0.3011985,0.38191214,0.31560957,0.3019848,0.3914304,0.5179641,0.33606443,0.32453695,0.5128317,0.34809193,0.3494169,0.43783182,0.42551428,0.3425133,0.31929395,0.43725085,0.33914202,0.4564313,0.5175828,0.35284206,0.32363498,0.52105486,0.36085463,0.35987708,0.5027938,0.28932476,0.63801587,0.50533926,0.32343522,0.57532954,0.605046,0.29546034,0.623207,0.6046275,0.3582876,0.35888484,0.7148797,0.26185447,0.4102534,0.7182102,0.37161824,0.6174542
data\videos\fall\25.mp4,0.33910945,0.41725704,0.5425906,0.32247058,0.41831407,0.35330883,0.32153583,0.4203298,0.5228227,0.303530625,0.38964540999999997,0.395286975,0.30378464,0.40190423,0.6906946,0.337195,0.33260718,0.6686851,0.34588525,0.36125362,0.60042304,0.42551428,0.3425133,0.31929395,0.4391944,0.34216902,0.42480227,0.5175828,0.35284206,0.32363498,0.52025205,0.36497784,0.41834307,0.50088483,0.2911483,0.5919646,0.5029995,0.32417658,0.5337511,0.6101779,0.29469025,0.49359038,0.6052135,0.36464918,0.47061017,0.71679837,0.26194423,0.37256643,0.7185404,0.37277657,0.5754218
data\videos\fall\25.mp4,0.34162226,0.42345262,0.4914194,0.32563698,0.42493317,0.33098084,0.32406345,0.4267465,0.5800675,0.30586275,0.39737868,0.47496438,0.3050433,0.40748447,0.54798883,0.34035775,0.34116718,0.36610547,0.35086742,0.37177306,0.62301886,0.42551428,0.3425133,0.31929395,0.43837553,0.34460962,0.5411395,0.5175828,0.35284206,0.32363498,0.5173018,0.3704726,0.45302233,0.506292,0.2933935,0.5640446,0.5072004,0.32962307,0.47727603,0.611505,0.29799652,0.5547408,0.6131273,0.3690393,0.65937734,0.72000027,0.2621552,0.4767527,0.71895295,0.36860773,0.50881493
data\videos\fall\25.mp4,0.34789,0.43153363,0.51328826,0.3321853,0.43234143,0.39565158,0.3298961,0.4359676,0.50104594,0.3102578,0.40770435,0.43549368,0.31019598,0.41727236,0.45017362,0.33824795,0.34554234,0.64207065,0.3494553,0.37809694,0.6338135,0.42551428,0.3425133,0.31929395,0.43215013,0.3484617,0.51286185,0.5175828,0.35284206,0.32363498,0.5259675,0.37203598,0.44255129,0.5011941,0.2955105,0.5570464,0.5032347,0.330598,0.6568269,0.6038157,0.30306795,0.6374876,0.604757,0.36845872,0.50675035,0.71341306,0.26641768,0.5423149,0.71749216,0.37138164,0.51038295
data\videos\fall\25.mp4,0.34696725,0.43852818,0.4265909,0.33191633,0.440199,0.46197885,0.32994217,0.4427315,0.500903,0.31406555,0.41073778,0.33090076,0.31311914,0.42366672,0.47392067,0.33876225,0.3527437,0.5891532,0.35567302,0.3892452,0.557171,0.42551428,0.3425133,0.31929395,0.43267146,0.34895906,0.57905614,0.5175828,0.35284206,0.32363498,0.5248851,0.37990475,0.41103578,0.5003519,0.29618487,0.56575644,0.5031029,0.33473894,0.64738405,0.6027845,0.30886236,0.55906904,0.6100785,0.37424,0.5552988,0.7173761,0.26751176,0.57492656,0.71962863,0.3697068,0.54732347
data\videos\fall\25.mp4,0.35696447,0.44139373,0.5560597,0.34016222,0.44372615,0.38851148,0.33819196,0.44647753,0.589396,0.31934747,0.4189774,0.41175032,0.3207334,0.4311943,0.6524308,0.34005585,0.3617639,0.47290325,0.35426465,0.39211956,0.5652236,0.42551428,0.3425133,0.31929395,0.43363822,0.35215625,0.4895478,0.5126297,0.354182,0.32787067,0.5236089,0.38770542,0.36049098,0.5019108,0.30552107,0.69575614,0.5069528,0.34215516,0.58835316,0.60133684,0.31302443,0.61070335,0.611042,0.37681434,0.53591835,0.7140425,0.27062604,0.64601815,0.72034204,0.3731209,0.56461704
data\videos\fall\25.mp4,0.35952035,0.4510011,0.49792188,0.34496024,0.45185468,0.30929822,0.34334275,0.4536816,0.38904068,0.32095054,0.4252216,0.36281574,0.3220362,0.4374327,0.5033277,0.34428424,0.36374074,0.5164169,0.35869306,0.39858317,0.5402745,0.42551428,0.3425133,0.31929395,0.43865034,0.3571309,0.6164741,0.5206271,0.37271965,0.3416872,0.5268665,0.39492708,0.39790633,0.5053906,0.31104654,0.6789293,0.50957,0.34544072,0.5287608,0.60051805,0.32046163,0.63702595,0.6121945,0.37618753,0.6125954,0.7015407,0.27868533,0.36859724,0.71804357,0.37256354,0.4823878
data\videos\fall\25.mp4,0.36016834,0.45581654,0.50610507,0.34480643,0.45863158,0.4240805,0.3438447,0.459554,0.45238614,0.3209613,0.4321361,0.396907,0.32293245,0.44183484,0.59699607,0.34470725,0.37090805,0.39679903,0.35860285,0.4034368,0.5034069,0.42290512,0.34502098,0.32118052,0.4377665,0.36258754,0.5888694,0.51695395,0.37482297,0.31566387,0.5229003,0.4010489,0.3488831,0.49764127,0.31757465,0.6867025,0.5013416,0.34935215,0.65360916,0.5961361,0.32477555,0.5612484,0.61226386,0.37830597,0.62957865,0.7007335,0.27938932,0.50868976,0.71566904,0.37574556,0.7075164
data\videos\fall\25.mp4,0.3597959,0.4616987,0.5305908,0.34383243,0.46403933,0.41969147,0.343183,0.4663083,0.4956569,0.32224348,0.43910086,0.35179886,0.32342896,0.45021018,0.41322705,0.34382164,0.37377208,0.4282763,0.36006162,0.40552726,0.5075985,0.42128658,0.3491099266666666,0.32442988,0.43889686,0.36758506,0.6007741,0.51598626,0.37357497,0.34331566,0.52544147,0.40643278,0.46965396,0.49743864,0.32357877,0.72615093,0.50044745,0.35542217,0.6319686,0.5953138,0.327662,0.57456803,0.61440516,0.37962914,0.7420316,0.69822174,0.28475383,0.6374303,0.7176781,0.372838,0.6519184
data\videos\fall\25.mp4,0.3587609,0.46557575,0.52386796,0.34380713,0.46774915,0.39970705,0.34401715,0.4682236,0.36808163,0.3194621,0.44266275,0.35131952,0.3212529,0.4519487,0.5633064,0.34058204,0.37969932,0.3992938,0.35904196,0.4077097,0.5539967,0.41966804,0.35319887333333333,0.32767924000000004,0.43782339,0.37421513,0.5767115,0.51636744,0.37467298,0.31698883,0.52431285,0.41339836,0.390544,0.49730727,0.3256372,0.63851726,0.5013193,0.35844806,0.63201594,0.59580207,0.33502215,0.6791179,0.61647105,0.38074648,0.7282873,0.69414055,0.29550883,0.56491935,0.71529275,0.37578252,0.75109553
