Video,x0,y0,score0,x1,y1,score1,x2,y2,score2,x3,y3,score3,x4,y4,score4,x5,y5,score5,x6,y6,score6,x7,y7,score7,x8,y8,score8,x9,y9,score9,x10,y10,score10,x11,y11,score11,x12,y12,score12,x13,y13,score13,x14,y14,score14,x15,y15,score15,x16,y16,score16
data\videos\fall\39.mp4,0.30538023,0.4475213,0.5017442,0.29430634,0.44489956,0.4232794,0.29814088,0.4440613,0.43332866,0.2772732,0.456451,0.5440019,0.2821346,0.4593487,0.45730028,0.28423542,0.48403087,0.4894152,0.2969838,0.4995323,0.41840485,0.35591754,0.51087636,0.45396838,0.36248362,0.5425172,0.38167107,0.43996656,0.48731148,0.4233905,0.4281898,0.55717,0.31697157,0.41024742,0.5325678,0.60217744,0.42010006,0.5424285,0.54535764,0.5186247,0.5172095,0.5106292,0.52906686,0.52783495,0.6058912,0.62672675,0.55836535,0.6394341,0.6182895,0.55773807,0.5070102
data\videos\fall\39.mp4,0.31028613,0.44294617,0.4105598,0.30209926,0.44360813,0.4810518,0.30393448,0.43868607,0.42324385,0.2827589,0.4517252,0.524158,0.28661278,0.45521763,0.44677222,0.28859285,0.48043638,0.5785237,0.29840943,0.49537867,0.46873957,0.3621424,0.5072507,0.43157098,0.369433075,0.53339855,0.347981645,0.43996656,0.48731148,0.4233905,0.43954343,0.4896945,0.43406135,0.4108172,0.53454983,0.6284467,0.4184987,0.54082054,0.5037358,0.52494353,0.521446,0.7281225,0.53148246,0.52690434,0.6337975,0.62966734,0.5607921,0.6922544,0.62181497,0.5606997,0.5967991
data\videos\fall\39.mp4,0.3185265,0.4419049,0.4801458,0.3089053,0.44307125,0.5039747,0.3124209,0.44009835,0.35346842,0.28797987,0.45119148,0.5337245,0.29305544,0.45310697,0.34315446,0.290869,0.4859608,0.6111314,0.301938,0.49326682,0.5291147,0.36760998,0.5066451,0.46510398,0.37638253,0.5242799,0.31429222,0.43996656,0.48731148,0.4233905,0.4452504,0.4861127,0.48207846,0.4135836,0.53871834,0.68482685,0.42091936,0.5448151,0.54815555,0.5230727,0.5214371,0.68230027,0.5287641,0.52652407,0.51140654,0.6259605,0.5559451,0.7072998,0.6195049,0.5597917,0.5347637
data\videos\fall\39.mp4,0.32640713,0.43828198,0.50867224,0.31501234,0.44028202,0.44914415,0.31835586,0.43741676,0.388335,0.290378,0.45285952,0.4148414,0.29595777,0.4492492,0.43908456,0.29648548,0.48532185,0.45601362,0.3058481,0.4863043,0.51840204,0.36826092,0.5045165,0.5062802,0.37361267,0.5034962,0.37714693,0.44268095,0.48453113,0.44593608,0.4432833,0.47581622,0.4478129,0.403079,0.5486554,0.39585102,0.4077781,0.54712,0.5208811,0.5177282,0.52167195,0.6490088,0.5264506,0.5291532,0.61011374,0.6253432,0.5564463,0.70267993,0.6204472,0.5561968,0.47390488
data\videos\fall\39.mp4,0.32598993,0.43858436,0.48743516,0.3172635,0.44017553,0.46469164,0.3206097,0.4379432,0.34121615,0.2914859,0.45187443,0.48556224,0.29714683,0.45032343,0.4739556,0.29840103,0.48447338,0.56420344,0.30716676,0.4890346,0.5818305,0.3750708,0.50082636,0.3794153,0.38143885,0.5081805,0.34623381,0.44389337,0.48204127,0.4240892,0.4471679,0.4780615,0.4228184,0.41249382,0.54347354,0.6530999,0.41623452,0.54615194,0.6451888,0.5243118,0.52551377,0.7332393,0.528144,0.5297815,0.5095773,0.6266182,0.55566704,0.6719749,0.61922115,0.55658364,0.569324
data\videos\fall\39.mp4,0.32649812,0.4399022,0.46521068,0.31820217,0.44174662,0.49241543,0.31864855,0.4365974,0.3619675,0.29586563,0.45487183,0.53115535,0.29943618,0.45310506,0.46021315,0.3018783,0.4850172,0.601724,0.30829304,0.48934528,0.5345391,0.38272527,0.49392217,0.5537708,0.38243893,0.5039188,0.33548436,0.44282603,0.48079354,0.46957058,0.4450352,0.47556522,0.3850834,0.4147494,0.54271793,0.6755304,0.4172759,0.542826,0.5329994,0.52380383,0.5257639,0.57236445,0.52832675,0.5309858,0.5143219,0.6239425,0.55510867,0.6340254,0.61755204,0.5560654,0.51026213
data\videos\fall\39.mp4,0.32908395,0.43872574,0.49226865,0.32114756,0.43957353,0.5898449,0.3235629,0.4382144,0.42842415,0.2977734,0.45202303,0.6252507,0.30127516,0.45311382,0.46475753,0.30200297,0.48349047,0.6511468,0.3071706,0.49170533,0.49119693,0.3809265,0.49167722,0.54131,0.3817102,0.509263,0.35100847,0.4402729,0.47810438,0.49675936,0.4400312,0.4746757,0.39990246,0.41520312,0.541232,0.7168621,0.41710362,0.545362,0.54696316,0.5238077,0.5254092,0.5681346,0.52884763,0.531385,0.5733799,0.6272434,0.5579511,0.6800417,0.6187076,0.5576769,0.57054913
data\videos\fall\39.mp4,0.328014,0.43909225,0.440416,0.32013527,0.43943262,0.6381823,0.32128665,0.43883523,0.4801263,0.29914904,0.45232826,0.6592278,0.3005168,0.45497262,0.4438405,0.30476063,0.47987667,0.69861954,0.3046064,0.49530393,0.45674163,0.3805314,0.48809457,0.5359515,0.3764417,0.51998013,0.31480077,0.44904795,0.4710896,0.5143198,0.44025336000000004,0.47683967,0.4099468,0.41486186,0.5371553,0.74911916,0.41567937,0.54790986,0.5305078,0.52494603,0.52481055,0.69786185,0.5287392,0.53445464,0.6020273,0.62557465,0.5564949,0.6748074,0.6152139,0.55785346,0.48758382
data\videos\fall\39.mp4,0.32736942,0.4384665,0.4561733,0.3201532,0.4410643,0.6003113,0.32116652,0.4400215,0.47244123,0.30014697,0.45574126,0.5824652,0.30154255,0.45512465,0.4196719,0.306944,0.48323995,0.42480332,0.30685046,0.4916373,0.49589053,0.38637614,0.4896731,0.5415157,0.38353857999999996,0.5065214,0.3408231,0.44890654,0.47236457,0.53338623,0.44047552,0.47900364,0.41999114,0.41189888,0.5398647,0.7339219,0.41288325,0.5469475,0.6826863,0.52484345,0.52596307,0.7261599,0.5279705,0.5334335,0.59731495,0.6234291,0.55481297,0.5963414,0.6116599,0.5572585,0.6577234
data\videos\fall\39.mp4,0.3306089,0.4375762,0.47341508,0.32514462,0.4419209,0.5382586,0.32623315,0.4402539,0.42668578,0.3059939,0.4522841,0.49921057,0.30752796,0.4524404,0.4418231,0.31261605,0.48733443,0.48679513,0.3137992,0.48881263,0.42597744,0.38362625,0.49765876,0.45937815,0.39063546,0.49306267,0.36684543,0.4417863,0.4805015,0.5227561,0.44093436,0.4767023,0.3740438,0.41344357,0.5401672,0.660256,0.4148598,0.54182357,0.6129165,0.5266989,0.5253672,0.73234415,0.5301312,0.5318729,0.5415026,0.6251203,0.555261,0.6067395,0.61339545,0.55521476,0.6470753
