Video,x0,y0,score0,x1,y1,score1,x2,y2,score2,x3,y3,score3,x4,y4,score4,x5,y5,score5,x6,y6,score6,x7,y7,score7,x8,y8,score8,x9,y9,score9,x10,y10,score10,x11,y11,score11,x12,y12,score12,x13,y13,score13,x14,y14,score14,x15,y15,score15,x16,y16,score16
data\videos\no_fall\29.mp4,0.31766438,0.4467535,0.53865635,0.30988294,0.45039883,0.54453313,0.305891,0.44227672,0.6157971,0.2962109,0.4383169,0.4172429,0.29117694,0.4199708,0.65183175,0.33461598,0.43228504,0.4500216,0.3262532,0.38179672,0.47013038,0.397334,0.43026105,0.44026458,0.3944638,0.35419363,0.5390724,0.43610626,0.44858122,0.69774854,0.43589544,0.39790818,0.3502462,0.4695004,0.4294289,0.555332,0.4732078,0.39304298,0.52199066,0.56401646,0.42103118,0.37185663,0.56571686,0.4131354,0.5814613,0.6476331,0.40214366,0.48616472,0.66278744,0.41722196,0.47749946
data\videos\no_fall\29.mp4,0.31656083,0.4481956,0.491836,0.30845737,0.45131478,0.55061495,0.3045512,0.4436971,0.6656867,0.296397,0.4389697,0.447249,0.291974,0.42086387,0.5429388,0.33589002,0.43399972,0.46531454,0.32396245,0.3826784,0.60221875,0.396686,0.43168885,0.38552636,0.39383426,0.35946202,0.5315968,0.43930143,0.45050594,0.6903331,0.43770933,0.3931967,0.36396256,0.47013274,0.4316026,0.5693542,0.4730346,0.3949489,0.57905257,0.5613098,0.42604342,0.45557246,0.56102675,0.4153682,0.56797427,0.6434386,0.40988034,0.46543327,0.65524364,0.41361827,0.56402403
data\videos\no_fall\29.mp4,0.31732315,0.4497039,0.5411538,0.3087499,0.4514614,0.40029603,0.3055617,0.4448825,0.680502,0.29744706,0.44467407,0.50185513,0.2929858,0.42321754,0.58110714,0.33760515,0.43950075,0.5808493,0.32707053,0.3845773,0.5113193,0.40214518,0.4369672,0.49279115,0.39835474,0.35953352,0.6330503,0.4433431,0.45320615,0.63507235,0.4410779,0.39951563,0.39118212,0.47568807,0.4360798,0.5703238,0.47676906,0.3965891,0.54389656,0.5633093,0.4277459,0.5788678,0.564381,0.41549912,0.6481543,0.65170646,0.40877312,0.5484697,0.66194546,0.41437563,0.5522233
data\videos\no_fall\29.mp4,0.3148153,0.4518881,0.39565817,0.30765522,0.45705366,0.5184527,0.3050677,0.44879645,0.6282076,0.29685193,0.44941238,0.43255153,0.29224065,0.42814666,0.7005328,0.33727512,0.4424387,0.60891783,0.32674268,0.38486362,0.37347245,0.3973927,0.44110054,0.4968889,0.39772168,0.35777888,0.56042755,0.44436273,0.45725673,0.5546104,0.44147572,0.39454672,0.335134,0.4728783,0.43668586,0.4980473,0.4749707,0.39950606,0.59764063,0.5615714,0.4302583,0.5460943,0.5618819,0.4157509,0.5901331,0.64414954,0.4110754,0.5228863,0.65544343,0.41389674,0.5488417
data\videos\no_fall\29.mp4,0.31348023,0.4573605,0.53647447,0.3049862,0.4606458,0.6372802,0.30147377,0.45206505,0.4647142,0.29542586,0.44778517,0.3436345,0.29035896,0.43088144,0.7317261,0.33660993,0.4470744,0.63695085,0.32367086,0.38507804,0.5304542,0.39763314,0.44151324,0.5565343,0.39611447,0.36071995,0.6240665,0.4466041,0.4585913,0.5557888,0.44901097,0.39615482,0.3101121,0.47949454,0.4357442,0.5262836,0.48256946,0.4006817,0.5720074,0.5660602,0.4302534,0.556,0.5694363,0.41732007,0.54866755,0.6436397,0.41156784,0.49600062,0.6609061,0.41427752,0.5177505
data\videos\no_fall\29.mp4,0.3142287,0.4563207,0.4931805,0.30729902,0.46197787,0.63066804,0.30384645,0.4517328,0.48009136,0.29701757,0.4530011,0.4824884,0.29288366,0.43254915,0.6773343,0.33693588,0.45060664,0.62093264,0.3224141,0.38513565,0.5552554,0.4000632,0.4410747,0.5955694,0.39695537,0.36144158,0.63835955,0.44975984,0.4551582,0.6639049,0.45081365,0.39597593,0.3217585,0.47945827,0.43658507,0.56445277,0.48232204,0.4004069,0.5676449,0.5673048,0.43271315,0.60764617,0.57362926,0.4175852,0.5766433,0.6538457,0.41576472,0.48373333,0.6695194,0.41477063,0.5973617
data\videos\no_fall\29.mp4,0.31455463,0.4622608,0.5123118,0.30559057,0.46624586,0.6136688,0.30234268,0.45795533,0.64351165,0.2959367,0.45585993,0.45798054,0.29148746,0.43758243,0.6085943,0.33605495,0.45008567,0.63369495,0.32558545,0.3955718,0.51348865,0.39999664,0.43846634,0.5948422,0.3976547,0.36306652,0.65689766,0.45453063,0.45555413,0.6286274,0.45261633,0.39579704,0.3334049,0.47765452,0.43464804,0.56994283,0.4784799,0.39822274,0.582357,0.5666495,0.44013748,0.56732225,0.57231253,0.4188146,0.60900736,0.64889824,0.4170277,0.5079048,0.66394764,0.41130137,0.61627686
data\videos\no_fall\29.mp4,0.32092592,0.465643,0.5802244,0.31108904,0.4692469,0.40597528,0.30841392,0.46275598,0.6063565,0.30017334,0.45790786,0.52273333,0.2930341,0.44230443,0.48381224,0.3380671,0.44632617,0.6858116,0.3293113,0.39950642,0.6498413,0.40284824,0.4408258,0.59485215,0.40217942,0.36239967,0.6561351,0.45624548,0.45464838,0.60943687,0.45512742,0.39744198,0.36353558,0.48300314,0.43495938,0.5160914,0.4837627,0.40083727,0.59892297,0.56903344,0.44336763,0.7277377,0.57306576,0.4188366,0.43124637,0.64881986,0.41926435,0.35352525,0.6632002,0.41378316,0.4774734
data\videos\no_fall\29.mp4,0.32571164,0.4661002,0.5429884,0.3169357,0.47005892,0.42283586,0.31320164,0.46267763,0.51289713,0.30519196,0.46394104,0.54037404,0.29786757,0.44749814,0.6027949,0.3416831,0.45362434,0.59424907,0.33175787,0.40288335,0.66476905,0.4051004,0.44955996,0.61738163,0.4034013,0.36372206,0.66276205,0.46145186,0.46130913,0.5422578,0.46057169,0.40173152,0.341956955,0.48077473,0.43462685,0.575024,0.47965807,0.3977573,0.56524587,0.56870747,0.44643265,0.7595609,0.5736301,0.4213168,0.42497444,0.6465826,0.42436048,0.44860917,0.66230017,0.41452613,0.63201815
data\videos\no_fall\29.mp4,0.32993087,0.4668094,0.55027187,0.32131642,0.4739844,0.51096,0.31778958,0.46391267,0.53842366,0.3096299,0.4672042,0.5033288,0.3022226,0.44876766,0.68437403,0.3457828,0.4598859,0.53433645,0.33349127,0.39895478,0.7336238,0.40259695,0.45305833,0.43306747,0.40895468,0.36498424,0.7102205,0.46060598,0.46319908,0.588604,0.46601596,0.40602106,0.32037833,0.48173854,0.435018,0.58138907,0.48295993,0.39786682,0.5776394,0.5701781,0.44993296,0.7006006,0.57450426,0.42050153,0.39756897,0.6443468,0.42204508,0.46319336,0.6617624,0.41203722,0.56900287
