Video,x0,y0,score0,x1,y1,score1,x2,y2,score2,x3,y3,score3,x4,y4,score4,x5,y5,score5,x6,y6,score6,x7,y7,score7,x8,y8,score8,x9,y9,score9,x10,y10,score10,x11,y11,score11,x12,y12,score12,x13,y13,score13,x14,y14,score14,x15,y15,score15,x16,y16,score16
data\videos\no_fall\19.mp4,0.30406052,0.5115832,0.5326708,0.29406843,0.5101176,0.59171784,0.2921306,0.51475763,0.34001854,0.28905022,0.52232057,0.75804317,0.28899667,0.5381687,0.5322638,0.32949194,0.53585106,0.67477775,0.3248839,0.57374895,0.5563562,0.40943846,0.5428076,0.5557594,0.40465245,0.579609,0.39142162,0.47124892,0.5258948,0.47197255,0.46998665,0.5660159,0.3468014,0.46918392,0.5343666,0.6460701,0.46689138,0.55507016,0.5806762,0.5556577,0.5380231,0.30642223,0.5519078,0.53639084,0.33907908,0.6488907,0.60114294,0.36726898,0.63376284,0.5079187,0.51924217
data\videos\no_fall\19.mp4,0.30247432,0.5071602,0.5114528,0.29254448,0.5055624,0.51531684,0.29019088,0.51199687,0.3807437,0.28894055,0.51471555,0.6710819,0.2889523,0.5357599,0.54249763,0.32418343,0.52582073,0.6774329,0.32259002,0.5700631,0.5113171,0.40308064,0.53882277,0.5086795,0.39838198,0.57676625,0.45971963,0.46688455,0.52434,0.5563259,0.4681716083333333,0.5615037166666667,0.34448323666666664,0.47358158,0.5327926,0.6690336,0.470077,0.5414673,0.5385626,0.5597507,0.5440549,0.42645752,0.5572433,0.5134436,0.39863458,0.64934707,0.6063582,0.49049506,0.6367509,0.50394595,0.44785988
data\videos\no_fall\19.mp4,0.3024552,0.49966455,0.46936926,0.29245234,0.49697113,0.59232175,0.2897211,0.5058466,0.4209755,0.2890229,0.5091741,0.7386171,0.2874187,0.5289012,0.537477,0.32204372,0.5203317,0.7568732,0.32122695,0.5598993,0.52322733,0.40157,0.53308845,0.48482642,0.39562893,0.57422286,0.42273796,0.46157658,0.51695675,0.533214,0.4663565666666667,0.5569915333333334,0.34216507333333335,0.46622455,0.52784616,0.5072297,0.46407285,0.543014,0.47037968,0.5505762,0.5296519,0.41672516,0.5476764,0.5261108,0.32939178,0.63899815,0.6024243,0.4264222,0.6393485,0.5047002,0.46322498
data\videos\no_fall\19.mp4,0.30870426,0.49096623,0.47882378,0.29790035,0.48932004,0.51733613,0.2960337,0.49533376,0.42364404,0.2933742,0.49570552,0.5680448,0.29318282,0.519239,0.53787845,0.32403672,0.5143449,0.6030271,0.3243772,0.5568892,0.6517199,0.40252846,0.52512604,0.53560513,0.3950014,0.57464105,0.4632703,0.46247622,0.5055582,0.44950452,0.464541525,0.55247935,0.33984691,0.4671481,0.5222648,0.6318401,0.4643664,0.5499149,0.54368913,0.5501199,0.5110056,0.33617502,0.55100995,0.5317599,0.4731647,0.63745123,0.49911824,0.43976364,0.62955034,0.592081,0.4482622
data\videos\no_fall\19.mp4,0.31134278,0.47976583,0.4570384,0.299756,0.48263046,0.52499723,0.29541036,0.4864649,0.3890023,0.29427326,0.49470037,0.68557703,0.29276133,0.5106316,0.5066384,0.32516423,0.5053101,0.5988524,0.3251696,0.5492113,0.6242403,0.40052155,0.5082534,0.57378334,0.3948346,0.5676695,0.63678944,0.4697173,0.49690053,0.54867125,0.4627264833333333,0.5479671666666667,0.33752874666666666,0.46418762,0.5151326,0.5546227,0.46552128,0.55684465,0.6209713,0.54884905,0.50088,0.44531325,0.5463617,0.5370394,0.6231084,0.6400879,0.49574882,0.64651084,0.6198577,0.58412814,0.65138006
data\videos\no_fall\19.mp4,0.30889907,0.47871685,0.34161812,0.2999646,0.4792679,0.5568286,0.29628553,0.48190466,0.40338077,0.2969176,0.48683915,0.5724838,0.2952626,0.50587463,0.5136425,0.3305957,0.50359696,0.62674296,0.32832605,0.5463547,0.48631018,0.40677613,0.5030515,0.48969382,0.39802983,0.56292796,0.4820139,0.45829517,0.48753715,0.5384567,0.4609114416666667,0.5434549833333334,0.33521058333333337,0.46620023,0.50995207,0.6403444,0.46453676,0.54426104,0.53620535,0.5518286,0.49451825,0.693744,0.5467635,0.52462673,0.6458299,0.64177877,0.4992428,0.6038009,0.61656183,0.570467,0.6579503
data\videos\no_fall\19.mp4,0.31077322,0.4741361,0.500132,0.29997092,0.4719361,0.5191343,0.2971607,0.47734442,0.41775924,0.29508516,0.48098153,0.5611408,0.29440758,0.4984426,0.381958,0.3293727,0.49706423,0.46640387,0.32970268,0.54037935,0.6174091,0.40224558,0.48994678,0.53267276,0.39592344,0.5579882,0.5470656,0.454416,0.47502118,0.43443733,0.4590964,0.5389428,0.33289242,0.46763253,0.4993514,0.6319076,0.46380165,0.53388244,0.51134133,0.55395424,0.49376962,0.64765716,0.54975057,0.510222,0.5002326,0.64346814,0.50508374,0.65010184,0.61645436,0.5524047,0.50456965
data\videos\no_fall\19.mp4,0.3134382,0.46573722,0.43081793,0.30154872,0.4664551,0.5975095,0.29906985,0.47009987,0.3510303,0.29547662,0.48103076,0.65043867,0.2937423,0.49391496,0.40472472,0.32764834,0.49302045,0.5756786,0.33097836,0.5378015,0.6334617,0.400175,0.48543417,0.552618,0.398807,0.55128354,0.54475343,0.4525655,0.47082704,0.48774672,0.4567893,0.5375741,0.34849817,0.46810836,0.49420324,0.51020986,0.46532643,0.5273618,0.6014113,0.5481906,0.48901457,0.63468087,0.5461254,0.50135094,0.55011415,0.6455611,0.5067863,0.56140167,0.62716216,0.5118783,0.406229
data\videos\no_fall\19.mp4,0.3088656,0.46267423,0.49631447,0.29800662,0.46127972,0.60590976,0.2950559,0.46560845,0.32293224,0.29183018,0.47222593,0.7228824,0.29065126,0.48883596,0.46856794,0.3264207,0.48497498,0.47332528,0.33043152,0.5337784,0.51499903,0.40184748,0.4746778,0.5405551,0.3978923,0.5500579,0.55618083,0.46028942,0.45978191,0.41140914,0.46308926,0.5411672,0.36361662,0.47041696,0.49021292,0.7114321,0.46881714,0.52328753,0.628289,0.5476043,0.48865482,0.596647,0.54457206,0.49432638,0.553608,0.64062303,0.5091704,0.3913801,0.62851536,0.49652672,0.61250186
data\videos\no_fall\19.mp4,0.31133547,0.4613174,0.47154167,0.30050918,0.45861366,0.5631151,0.29721183,0.46406126,0.35457984,0.29459703,0.46584696,0.5370578,0.2937387,0.48448747,0.4068978,0.3288008,0.47979346,0.49174935,0.33015308,0.52715284,0.430997,0.40319866,0.46795753,0.55312264,0.3968217,0.54112893,0.47515878,0.45706517,0.4547885,0.44780064,0.45411697,0.53010184,0.32228082,0.46854353,0.49373534,0.68484783,0.465994,0.52268255,0.58862877,0.54431725,0.48796093,0.5806205,0.5422987,0.4930203,0.5675345,0.6421313,0.50677645,0.5832499,0.6285028,0.50372,0.48953694
data\videos\no_fall\19.mp4,0.31205773,0.46028063,0.46144876,0.30166855,0.4580041,0.5616029,0.2973814,0.46415156,0.33345714,0.29692182,0.4659729,0.50780827,0.296815,0.48445553,0.34223774,0.3297038,0.47711673,0.58799314,0.33288252,0.52663624,0.4435129,0.40208915,0.4626507,0.51387143,0.4007613,0.5403458,0.44453657,0.4565884,0.44864553,0.5501869,0.4548876,0.53006595,0.316388,0.4655182,0.48897585,0.638375,0.46346694,0.51979744,0.5503953,0.54646057,0.47989228,0.62285006,0.5429665,0.48890483,0.56106967,0.6495013,0.499624,0.7592776,0.63505805,0.50270575,0.44618365
data\videos\no_fall\19.mp4,0.31519967,0.45792088,0.47336528,0.30545735,0.45437485,0.4314113,0.30244413,0.46050376,0.3933971,0.30183244,0.46392146,0.45626113,0.29862538,0.48274472,0.5439379,0.3315928,0.47383618,0.63067377,0.33195484,0.5240893,0.6265279,0.3980566,0.45741856,0.6441551,0.39979208,0.5357138,0.54181504,0.44852766,0.44415054,0.5056908,0.45861846,0.52349585,0.31653905,0.46510866,0.4859912,0.6623089,0.46269754,0.5198694,0.62602806,0.53981936,0.46972287,0.5574365,0.5425866,0.48359877,0.4957144,0.6468892,0.49732754,0.7441899,0.6331664,0.50268227,0.44811168
data\videos\no_fall\19.mp4,0.31706753,0.45253876,0.41017175,0.3055877,0.45059773,0.50776553,0.30398157,0.45648238,0.38806987,0.30228508,0.458999,0.77845424,0.30133027,0.47666663,0.54777986,0.33361474,0.46964777,0.54078704,0.33533394,0.5171768,0.5720537,0.39896894,0.4545414,0.6034715,0.40380332,0.52825433,0.49179986,0.4517348,0.43735528,0.6219243,0.46005392,0.5191865,0.3319795,0.4633941,0.48400947,0.6536629,0.46302748,0.51690423,0.6128286,0.53914756,0.4644798,0.61124456,0.5400364,0.4797611,0.37510794,0.6392055,0.4851869,0.58625543,0.6298271,0.49784178,0.54327464
data\videos\no_fall\19.mp4,0.3210267,0.44868886,0.45378235,0.30960542,0.4462685,0.5007498,0.30605492666666667,0.4496534066666667,0.36176822666666664,0.30442175,0.45482138,0.6987399,0.30444488,0.47151402,0.5024698,0.33553922,0.46606672,0.6703955,0.33656368,0.50830334,0.68151844,0.3995455,0.45395875,0.5735327,0.40404606,0.52565473,0.54615474,0.45277214,0.43463355,0.621512,0.4562935,0.5195782,0.35352874,0.4571139,0.48019648,0.6145636,0.45814106,0.51095253,0.64594233,0.53499573,0.4641072,0.5631683,0.5369462,0.47521383,0.568258,0.6312991,0.48587283,0.57614994,0.62093335,0.47997004,0.46686777
data\videos\no_fall\19.mp4,0.32504016,0.4434605,0.44990465,0.3156294,0.4409034,0.44513258,0.3081282833333333,0.4428244333333333,0.33546658333333335,0.3087823,0.44876158,0.6330875,0.30650845,0.46600255,0.45300266,0.33774146,0.4598287,0.7321716,0.3426721,0.5016595,0.4508279,0.4010255,0.4525465,0.506806,0.40440467,0.5212504,0.58656377,0.4513953,0.43238878,0.60274804,0.4586983,0.51777124,0.34735772,0.45784417,0.47674134,0.72558224,0.45980197,0.50538653,0.66607475,0.53866345,0.46767488,0.45288354,0.5424137,0.46878073,0.50095683,0.6401411,0.49892688,0.5054753,0.6195077,0.4502934,0.6880356
