Video,x0,y0,score0,x1,y1,score1,x2,y2,score2,x3,y3,score3,x4,y4,score4,x5,y5,score5,x6,y6,score6,x7,y7,score7,x8,y8,score8,x9,y9,score9,x10,y10,score10,x11,y11,score11,x12,y12,score12,x13,y13,score13,x14,y14,score14,x15,y15,score15,x16,y16,score16
data\videos\no_fall\07.mp4,0.35778564,0.4850391,0.4145425,0.34748822,0.49139836,0.5936589,0.34936023,0.47463125,0.5888622,0.3421957,0.50183606,0.475512,0.3457349,0.4628745,0.6379086,0.38592428,0.5251315,0.58991444,0.38715592,0.4364162,0.51348376,0.45502853,0.5368891,0.4440967,0.46089464,0.4348331,0.39070562,0.45317882,0.5287487,0.42432055,0.44864735,0.47121835,0.31466144,0.509956,0.50580984,0.5147274,0.5111583,0.45940366,0.50807846,0.52274585,0.5365077,0.31850594,0.509891,0.42581216,0.40357837,0.61809707,0.49338636,0.6991539,0.6178822,0.44058618,0.5550314
data\videos\no_fall\07.mp4,0.36039644,0.48373088,0.33185834,0.350657,0.4897029,0.6362655,0.35211596,0.4741783,0.603115,0.34429416,0.5001059,0.47422805,0.34717843,0.46312302,0.65509975,0.38487712,0.52464765,0.62026083,0.38645136,0.43687686,0.5199872,0.45502624,0.53669864,0.442853,0.45665547,0.4344259,0.3983311,0.451811925,0.529382325,0.38138585,0.44864735,0.47121835,0.31466144,0.50464624,0.50750095,0.57448775,0.50671184,0.46180016,0.5110837,0.52274585,0.5365077,0.31850594,0.50829566,0.4212589,0.40505233,0.6151741,0.49696633,0.6746068,0.61390483,0.43981194,0.6092051
data\videos\no_fall\07.mp4,0.36142325,0.4847629,0.49301982,0.34968397,0.49087414,0.6276826,0.35220963,0.47433442,0.6156035,0.34273386,0.5007436,0.5935363,0.3464888,0.46079257,0.61449075,0.38335186,0.52288806,0.5851593,0.38771534,0.43567908,0.4733812,0.45559052,0.5381445,0.44066077,0.45700714,0.43951073,0.4405305,0.45044503,0.53001595,0.33845115,0.448769603125,0.46922646125,0.3146145375,0.50376314,0.50805783,0.53334045,0.505012,0.45986366,0.5077637,0.52274585,0.5365077,0.31850594,0.5071753,0.42415625,0.34156504,0.6162014,0.49362794,0.68614644,0.6145686,0.44719577,0.4052892
data\videos\no_fall\07.mp4,0.36349854,0.4829431,0.52508724,0.35178602,0.48925275,0.6360303,0.35348895,0.47362703,0.59026974,0.34338692,0.49869382,0.42359772,0.3460688,0.46080768,0.59128475,0.38159826,0.52131855,0.5991976,0.38585275,0.43667367,0.5201967,0.45294192,0.5370549,0.44485742,0.45586932,0.43514478,0.43728358,0.45047286,0.5281667,0.3500048,0.44889185625,0.4672345725,0.314567635,0.50185436,0.5113314,0.5022814,0.50288296,0.46226138,0.5077636,0.52274585,0.5365077,0.31850594,0.51036316,0.42533362,0.4452461,0.61283565,0.49600074,0.70961607,0.6168511,0.4453484,0.43994179
data\videos\no_fall\07.mp4,0.36319774,0.47981942,0.503153,0.35307786,0.48568708,0.5627341,0.35337362,0.47101587,0.50785506,0.34350422,0.49846092,0.42665628,0.3451255,0.46106717,0.52779996,0.38310102,0.5208983,0.6254623,0.38441515,0.4365062,0.4872807,0.45479295,0.5363008,0.39302278,0.44399258,0.43330675,0.40301752,0.45175996,0.5266177,0.35572094,0.44901410937499997,0.46524268375,0.3145207325,0.4972396,0.506735,0.4811176,0.4964109,0.46050787,0.4820735,0.52274585,0.5365077,0.31850594,0.5184615,0.42164296,0.42390758,0.617186,0.4955532,0.6832148,0.6191336,0.44350103,0.47459438
data\videos\no_fall\07.mp4,0.36227065,0.4819292,0.51462895,0.3526375,0.4878217,0.5952435,0.35302573,0.47226346,0.53897727,0.3461318,0.49918503,0.49394712,0.34740242,0.46131808,0.5991895,0.38459644,0.52069867,0.6303086,0.384492,0.43711054,0.4823398,0.4551954,0.5370278,0.39174291,0.44564384,0.42712802,0.35769102,0.45082203,0.5278918,0.3803044,0.4491363625,0.463250795,0.31447383,0.49826944,0.50736433,0.49177802,0.49729094,0.45843816,0.47338155,0.52782726,0.5405836,0.31289527,0.52533376,0.42379746,0.39535755,0.6204595,0.49236187,0.6895857,0.6180439,0.44429576,0.48041055
data\videos\no_fall\07.mp4,0.36212376,0.48205614,0.5157041,0.35239315,0.48799422,0.57838416,0.35276183,0.47237974,0.54455364,0.34518614,0.49849084,0.4456447,0.34592745,0.46274117,0.5607425,0.38498065,0.52149165,0.6381546,0.3836159,0.4377926,0.49567565,0.462576,0.53784585,0.42226833,0.44089237,0.42392892,0.3195291,0.45386004,0.5213207,0.40176535,0.449258615625,0.46125890625,0.3144269275,0.50146663,0.50672543,0.51881933,0.5023288,0.4561369,0.4878268,0.5203829,0.54058325,0.41074133,0.5266416,0.42238966,0.43137303,0.6207173,0.49326286,0.7113997,0.6185527,0.4406158,0.49915403
data\videos\no_fall\07.mp4,0.36172625,0.47994316,0.5277693,0.35224563,0.4860766,0.5794724,0.35285816,0.47063372,0.5114498,0.34526744,0.49828923,0.45367017,0.34641472,0.46078682,0.5600245,0.38508496,0.5229129,0.5979919,0.38489205,0.43713441,0.5264872,0.46125126,0.53613424,0.42365164,0.4450756,0.42920992,0.4632625,0.45462042,0.5200618,0.38519412,0.44938086875,0.4592670175,0.314380025,0.5062651,0.51213413,0.50587535,0.5072295,0.46091047,0.48758557,0.51771955,0.538699355,0.371044235,0.5140651,0.42126876,0.35668296,0.61940914,0.495779,0.72828263,0.6168826,0.44656152,0.42574966
data\videos\no_fall\07.mp4,0.36244765,0.48027915,0.5507721,0.35211352,0.48618504,0.61824155,0.35279873,0.47103536,0.5408667,0.34421217,0.49855638,0.43818054,0.34552115,0.46142286,0.5483569,0.38481104,0.523085,0.6310104,0.385912,0.4366409,0.54055715,0.4632422,0.5340192,0.43114394,0.4529027,0.43154326,0.5249996,0.4557017866666667,0.51874686,0.37582126,0.44950312187499997,0.45727512875,0.3143331225,0.50902796,0.50947404,0.54065466,0.5086809,0.4604608,0.5235298,0.5150562,0.53681546,0.33134714,0.5133042,0.42056963,0.34607735,0.61946386,0.4978343,0.7185168,0.61915517,0.4418111,0.47644588
data\videos\no_fall\07.mp4,0.36089423,0.4792093,0.5194335,0.35121414,0.4845692,0.55949533,0.35168424,0.47025397,0.5264268,0.34426385,0.49717796,0.42163867,0.34518808,0.46152902,0.5452409,0.3840267,0.522196,0.6059408,0.3838737,0.43675128,0.48314857,0.46170896,0.53439796,0.42668125,0.45065328,0.4282075,0.49608216,0.45678315333333336,0.51743192,0.3664484,0.449625375,0.45528324,0.31428622,0.50857323,0.50639266,0.5124433,0.5085543,0.45668295,0.4999826,0.51459444,0.53728014,0.3063609,0.51918215,0.42196375,0.44596002,0.61988413,0.49622753,0.7242776,0.6189571,0.4379796,0.5400466
